%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          cdv_7          cdv_8          cdv_9          cdv_10         obj_fn         	best_so_far	best_so_far	best_so_far
1        NO_ID      0.8479187783   4.945546381    -4.094571296   1.988446425    -2.063400526   -1.734059996   0.04259290805  1.166580101    3.97388397     -1.09520893    4201.865458    
612      NO_ID      -0.9864658315  4.650969612    0.2116515874   -3.409457511   -1.887291361   -2.877083023   -0.4132370088  -2.247529836   5.020599004    4.240710245    662523.2369    	-7.36641e+07	-7.36641e+07	-7.36641e+07
613      NO_ID      -4.581621131   -5.12          5.078085853    1.979437401    2.657784742    -0.3985147794  -3.6759468     4.192754953    3.395702545    -4.070554537   3911.972804    	-7.36641e+07	-7.36641e+07	-7.36641e+07
614      NO_ID      -1.410500438   3.343205775    0.2534503345   -3.783221775   -2.226138241   -1.190874561   0.3408149381   -1.51648388    4.527478122    4.539903747    -56825.88532   	-7.36641e+07	-7.36641e+07	-7.36641e+07
615      NO_ID      -3.551619405   -4.873414469   3.634781768    5.077665372    1.093169954    0.5720623846   4.307625133    4.390560572    3.029855477    3.453951626    -5.461157      	-7.36641e+07	-7.36641e+07	-7.36641e+07
616      NO_ID      -0.7957367863  5.058796014    -0.1884425294  -2.923536648   -1.09094169    -1.666549163   0.4844101579   -3.407763474   4.811199304    3.064837673    -1798360.329   	-7.36641e+07	-7.36641e+07	-7.36641e+07
617      NO_ID      4.409590875    -4.821929243   -3.51853479    1.064007207    4.045886962    -3.796088802   -3.627940854   2.604000589    0.796206844    -4.546365811   240.718527     	-7.36641e+07	-7.36641e+07	-7.36641e+07
618      NO_ID      -2.760428289   3.960177515    -0.650288322   -3.452709151   -1.117003795   -0.1176885217  -0.4547633188  -1.788884624   4.968090176    4.333979159    -69.647371     	-7.36641e+07	-7.36641e+07	-7.36641e+07
619      NO_ID      -2.853681124   4.31980343     3.970484704    1.426800406    3.941998171    -5.038643261   -2.579255772   2.233233458    -3.591562394   -3.606617537   -1997.54475    	-7.36641e+07	-7.36641e+07	-7.36641e+07
620      NO_ID      -0.5703362651  4.975635103    1.227084748    -2.867807134   -0.1573035474  -1.067191743   0.03685812742  -2.755498162   3.292430159    4.9594467      174363.3498    	-7.36641e+07	-7.36641e+07	-7.36641e+07
621      NO_ID      2.677103356    -4.740570474   -4.073176559   -3.683189455   -3.249844205   3.331297843    4.444209175    4.871878846    3.245234629    4.156891586    -1624.27208    	-7.36641e+07	-7.36641e+07	-7.36641e+07
622      NO_ID      -0.2994181831  4.780664925    -1.45512489    -3.083462507   -0.2924771844  -0.972809797   1.76563828     -1.528038569   4.797832177    4.849431188    1126733403     	-7.36641e+07	-7.36641e+07	-7.36641e+07
623      NO_ID      0.4236712257   -5.110597379   -4.834237778   -4.137477535   0.2798962591   -3.762051123   -2.394935149   -4.913765574   4.248133049    -0.1151079535  11056.36508    	-7.36641e+07	-7.36641e+07	-7.36641e+07
624      NO_ID      -0.7209152532  4.596676151    -0.9139108486  -3.135055109   -0.1070613826  -0.3111732108  -1.018656084   -2.338245138   4.689414461    3.486082326    -7295549.843   	-7.36641e+07	-7.36641e+07	-7.36641e+07
625      NO_ID      5.12           5.034048894    -1.94332801    -2.0946925     4.265318842    -4.742305781   2.937026497    4.33397232     3.80570962     -2.420216933   -154463.2828   	-7.36641e+07	-7.36641e+07	-7.36641e+07
626      NO_ID      -2.031531614   4.825087324    0.5223472073   -2.138810261   -0.2363816395  -1.131771463   1.234327802    -2.762370887   4.97427698     3.915424419    -31055.65026   	-7.36641e+07	-7.36641e+07	-7.36641e+07
627      NO_ID      3.828124868    -4.059450729   -4.758946749   2.249177269    -4.908045474   3.533000525    -0.900006042   4.946534365    4.950098807    3.558201799    -921.042082    	-7.36641e+07	-7.36641e+07	-7.36641e+07
628      NO_ID      -0.7528262081  4.605134176    1.106414684    -4.696211888   -0.7750106601  -0.9862808605  0.3134879123   -1.418304208   4.159682945    4.679757819    2602317.562    	-7.36641e+07	-7.36641e+07	-7.36641e+07
629      NO_ID      -2.434276824   2.404900973    3.497455984    3.136847114    -1.176175273   4.40170363     -4.602708519   5.050593274    -1.726681913   5.12           17526.32172    	-7.36641e+07	-7.36641e+07	-7.36641e+07
630      NO_ID      -0.1594051036  4.640520915    -0.3658494188  -3.863792642   -0.8459745104  -1.502849913   1.384074938    -3.111035744   3.682972103    4.960055791    23623764.99    	-7.36641e+07	-7.36641e+07	-7.36641e+07
631      NO_ID      -4.311018873   4.481275008    -2.05467872    -4.435335113   -0.3712533199  1.67800016     -5.12          -2.175143445   3.871310387    0.8235889451   12149.07263    	-7.36641e+07	-7.36641e+07	-7.36641e+07
632      NO_ID      4.831851165    -3.055951197   -4.787614223   -0.07783652378 4.068811951    -4.960172304   -2.982516885   -2.156047748   1.339950961    2.060748522    27562.25747    	-7.36641e+07	-7.36641e+07	-7.36641e+07
633      NO_ID      -0.1666099508  4.250451119    -1.192949209   -1.530706803   -1.325114788   -0.4183253243  0.8278612563   -2.053207299   5.047480972    4.914498722    129627390.9    	-7.36641e+07	-7.36641e+07	-7.36641e+07
634      NO_ID      3.334106589    -4.842426715   2.705895308    -2.436355434   2.504156579    4.650499703    3.38454859     -3.047520599   2.759396076    4.133510496    32836.94783    	-7.36641e+07	-7.36641e+07	-7.36641e+07
635      NO_ID      -0.6629301344  5.042255808    0.7194761984   -3.816275461   -0.1768687975  -0.5343184309  1.569168492    -2.334552205   5.087950747    3.758610354    -15999.49706   	-7.36641e+07	-7.36641e+07	-7.36641e+07
636      NO_ID      5.089343298    -0.32876887    4.346023377    -4.344429766   4.119410873    4.635261828    2.807820449    4.433197351    -2.441850925   0.4601967902   490849.3892    	-7.36641e+07	-7.36641e+07	-7.36641e+07
637      NO_ID      0.08599144637  4.959526901    -1.082151151   -2.171872787   -1.021613054   -2.056421026   -0.6180912176  -2.470844777   4.69304103     5.099840691    -7166650.126   	-7.36641e+07	-7.36641e+07	-7.36641e+07
638      NO_ID      -1.280543291   -2.478875255   -1.086925954   -2.144286387   1.69652935     2.488414941    3.886206716    -4.909692065   -3.097126534   4.700058948    -159967.0029   	-7.36641e+07	-7.36641e+07	-7.36641e+07
639      NO_ID      -1.514910005   4.709087153    -0.1567569954  -2.937914814   -0.1542837772  -0.7849589615  -0.288407349   -4.619048338   4.458711111    4.821775131    -133636099.4   	-1.33636e+08	-1.33636e+08	-1.33636e+08
640      NO_ID      -4.421488115   -3.52133654    -4.339197995   4.218747817    3.479836254    4.990917047    0.204674026    -1.940485183   -4.467818849   -4.037035677   -76133.20668   	-1.33636e+08	-1.33636e+08	-1.33636e+08
641      NO_ID      -3.4363908     2.549440061    -0.04490722064 -1.557170064   0.04607541736  -1.106896613   -0.3848668798  -5.010095834   3.62617751     3.901895255    -933.512939    	-1.33636e+08	-1.33636e+08	-1.33636e+08
642      NO_ID      3.772405152    -3.638991032   -0.7743343509  0.2575942779   -4.348512915   -1.667548538   4.703209572    -2.001982892   3.741938218    -4.776239843   547904.7022    	-1.33636e+08	-1.33636e+08	-1.33636e+08
643      NO_ID      -1.114067275   3.903901887    1.035478905    -1.716510912   -0.610362653   -0.5758619207  -2.492353444   -5.12          3.31714323     3.982303439    -986.307061    	-1.33636e+08	-1.33636e+08	-1.33636e+08
644      NO_ID      -5.057015303   -1.413779607   5.090057046    -3.824187578   -5.069160447   -2.526832566   4.323731733    3.14869378     4.222897851    4.616237053    867149.0516    	-1.33636e+08	-1.33636e+08	-1.33636e+08
645      NO_ID      -2.741477158   5.062944024    -1.662796938   -3.903938792   1.626973816    0.3465651765   -0.0227499381  -4.473803805   4.339441382    4.842933494    -84708.19907   	-1.33636e+08	-1.33636e+08	-1.33636e+08
646      NO_ID      -4.657938105   4.256026383    -0.3558452963  -1.846817271   -3.653524027   1.104736034    5.12           2.74233879     4.80095462     -4.888799783   11653.47048    	-1.33636e+08	-1.33636e+08	-1.33636e+08
647      NO_ID      -2.75600939    4.957919753    0.5653196848   -1.104588968   0.8077604614   -0.3400686001  -0.2402239203  -4.773523868   3.351721816    4.197948027    1011.043818    	-1.33636e+08	-1.33636e+08	-1.33636e+08
648      NO_ID      -4.692565482   -4.147892164   1.414423395    -5.12          -2.004328438   0.8167476455   4.286741078    -0.9846923981  2.094727547    -2.291819843   84.691172      	-1.33636e+08	-1.33636e+08	-1.33636e+08
649      NO_ID      -3.58579471    -4.141932544   -1.347719595   1.11513588     -0.8281264935  3.791372518    3.262713223    -0.1830913015  -1.931829042   1.611361284    -170656.9762   	-1.33636e+08	-1.33636e+08	-1.33636e+08
650      NO_ID      -4.101949598   4.010965842    -0.07913075698 -4.17412993    -0.2026090747  -0.3128855318  -1.247624258   -5.082254393   5.12           4.244475609    -158752.9561   	-1.33636e+08	-1.33636e+08	-1.33636e+08
651      NO_ID      1.326876675    -1.31383075    -5.024123916   -4.784861453   -1.164558738   3.879221624    -0.3137574157  -4.211156424   4.199995103    -4.50166839    -35983.32355   	-1.33636e+08	-1.33636e+08	-1.33636e+08
652      NO_ID      -1.004620225   4.532152895    2.674736002    -2.650034185   0.4719050046   -0.07206447724 -0.2229689049  -4.923185602   5.026836474    4.807707416    -1297065.884   	-1.33636e+08	-1.33636e+08	-1.33636e+08
653      NO_ID      3.33311182     0.9842474263   2.057292155    -4.723033165   -2.311005315   3.929297389    -4.920310547   4.989302511    -4.664895438   -2.007205863   -20.408982     	-1.33636e+08	-1.33636e+08	-1.33636e+08
654      NO_ID      -2.518834788   5.12           -0.5860517077  -4.283445207   -0.6695818029  -2.854126066   1.18034377     -5.086757776   3.10072627     4.531945714    9986.979717    	-1.33636e+08	-1.33636e+08	-1.33636e+08
655      NO_ID      4.627971568    3.935477375    -4.865553741   -4.616474035   -0.3233236146  -2.531476338   5.074534721    3.194441367    -1.156198205   2.984978412    16621.91861    	-1.33636e+08	-1.33636e+08	-1.33636e+08
656      NO_ID      -1.277034931   4.476453286    0.2565642607   -2.55364508    -1.776729459   -1.710796502   -1.57604875    -4.413721533   3.357837442    5.105067989    35792.27779    	-1.33636e+08	-1.33636e+08	-1.33636e+08
657      NO_ID      5.017743619    1.80174307     -4.920661002   1.232501773    -0.5141244317  -5.024162249   -2.400353977   4.858781135    -1.485271674   -0.9009531158  -8093533.655   	-1.33636e+08	-1.33636e+08	-1.33636e+08
658      NO_ID      -1.591275844   3.627743485    -1.087203152   -0.8361080163  0.2555381901   -0.214727195   0.2063484687   -4.938523083   4.85789213     3.820988995    -5281557.672   	-1.33636e+08	-1.33636e+08	-1.33636e+08
659      NO_ID      4.955661808    1.1291819      5.12           3.946899381    -3.82822782    -0.3137225355  -5.073764448   4.551108896    -4.981670299   3.775941471    15858.34596    	-1.33636e+08	-1.33636e+08	-1.33636e+08
660      NO_ID      -2.281225381   3.884438615    -1.772145317   -1.968402202   -1.347641675   -0.9487862626  0.2181778281   -4.690609023   3.354599236    5.049356871    429.357553     	-1.33636e+08	-1.33636e+08	-1.33636e+08
661      NO_ID      4.706747059    3.407727001    5.097829881    1.035737067    2.04451512     4.789540139    4.971413038    -3.034863611   -3.115254481   3.340081634    19096.96056    	-1.33636e+08	-1.33636e+08	-1.33636e+08
662      NO_ID      -2.134529363   3.938639376    -0.3293056988  -4.155331594   -1.555938797   -1.495310515   -0.5370984081  -5.091720091   3.352392321    3.291952921    748157.6679    	-1.33636e+08	-1.33636e+08	-1.33636e+08
663      NO_ID      4.70504752     3.561517357    4.183647964    4.482300156    -3.784848704   3.731857661    4.909806447    -1.509034304   3.865517311    2.365417544    165862.4648    	-1.33636e+08	-1.33636e+08	-1.33636e+08
664      NO_ID      -3.674762739   4.3804022      0.836272438    -1.937462955   -0.5161025798  -0.9257803266  -0.526403503   -4.564306112   4.907595386    4.978801451    -5341266.468   	-1.33636e+08	-1.33636e+08	-1.33636e+08
665      NO_ID      4.224283377    4.95566613     4.486010843    3.387176756    4.09788512     0.7471877072   -4.820753827   0.09920902015  -1.891460138   -3.343194485   22192.07202    	-1.33636e+08	-1.33636e+08	-1.33636e+08
666      NO_ID      -1.850641535   4.482073069    -0.121852654   -2.880892414   -0.358421432   -0.4702033393  1.591694359    -4.750580429   2.505389458    4.021206041    -79.229382     	-1.33636e+08	-1.33636e+08	-1.33636e+08
667      NO_ID      3.709484898    -5.052089654   3.819762377    -3.018131978   4.546743196    -2.651055832   -2.200007271   -4.002295026   -2.445516343   3.241266367    -33723.69606   	-1.33636e+08	-1.33636e+08	-1.33636e+08
668      NO_ID      -0.9258345501  3.506899926    1.285899937    -1.599607521   -0.178921865   -0.7768728146  0.2305749243   -4.557040035   4.215621613    4.450959547    -2114122.709   	-1.33636e+08	-1.33636e+08	-1.33636e+08
669      NO_ID      1.524224109    -4.88397814    -3.839767928   -2.978944356   4.059573036    3.560623183    0.4134281203   -5.077462098   -3.219065643   -4.165114446   -156.607018    	-1.33636e+08	-1.33636e+08	-1.33636e+08
670      NO_ID      -2.199022768   4.778184662    -0.8910852911  -1.220182918   -0.04498942787 -2.637920726   -0.1981209259  -4.660018105   5.091705652    4.469391204    -3005533.233   	-1.33636e+08	-1.33636e+08	-1.33636e+08
671      NO_ID      3.885990614    4.31580013     3.715034933    3.018766596    3.394517255    -4.937920446   4.45968267     -2.075359301   -1.220021592   5.12           13098.23764    	-1.33636e+08	-1.33636e+08	-1.33636e+08
672      NO_ID      -1.657263441   4.756897631    1.86992988     -3.239470774   0.4413900545   -1.691847716   -0.2962969373  -4.84194401    3.083511804    3.793894419    90580.77264    	-1.33636e+08	-1.33636e+08	-1.33636e+08
673      NO_ID      -2.270867375   4.037129157    4.732233236    -0.7438583811  -2.9757047     4.730392279    0.6528514824   3.62960475     2.021166001    -4.602300396   16466.59298    	-1.33636e+08	-1.33636e+08	-1.33636e+08
674      NO_ID      -1.740292242   4.045019309    0.4952115236   -1.465515355   1.039079164    -1.408255119   -1.598023236   -5.070170329   5.013016033    5.062304619    -844895.8302   	-1.33636e+08	-1.33636e+08	-1.33636e+08
675      NO_ID      0.7915415028   2.759365197    -1.318295367   3.60943261     0.3647868478   1.796764375    1.261188405    -4.638675064   2.950819568    3.490291979    -7214.813876   	-1.33636e+08	-1.33636e+08	-1.33636e+08
676      NO_ID      4.688658646    2.344342881    -1.782161529   -0.5518861167  4.386755469    4.557075301    4.060230535    -2.511764374   3.618366452    4.792399949    -129016.9848   	-1.33636e+08	-1.33636e+08	-1.33636e+08
677      NO_ID      -1.254299038   3.854930554    1.33135224     -4.318020714   -1.530160027   -0.4774776986  -1.550410356   -4.838015072   4.812521521    4.332767011    2171278.798    	-1.33636e+08	-1.33636e+08	-1.33636e+08
678      NO_ID      1.451288853    1.463505519    -5.038056517   -0.421674244   -4.648899535   2.523752124    0.9343874744   -1.876300276   -4.659636012   -2.615247559   -347.774966    	-1.33636e+08	-1.33636e+08	-1.33636e+08
679      NO_ID      -1.488755653   4.565857079    -1.746828195   -2.639189106   0.4943498141   -0.7931970087  -1.194374322   -5.044398855   3.808482023    3.336150228    372146.6755    	-1.33636e+08	-1.33636e+08	-1.33636e+08
680      NO_ID      1.452211317    2.916927615    -0.294128457   1.126823547    4.247244738    4.642024496    4.390575817    2.108194881    -4.522380743   4.035258468    13303.99378    	-1.33636e+08	-1.33636e+08	-1.33636e+08
681      NO_ID      -1.0090917     4.89252909     0.2261956453   -4.621907071   0.7969343339   -1.788298268   0.7301756573   -4.839337599   4.027599537    3.978615432    -2925.635286   	-1.33636e+08	-1.33636e+08	-1.33636e+08
682      NO_ID      -4.038515673   -4.817940012   -4.986216667   -3.137575419   -4.329171376   0.06283648056  4.680187528    0.5127955302   -4.554837792   -0.4875700559  6282.837362    	-1.33636e+08	-1.33636e+08	-1.33636e+08
683      NO_ID      -1.153579947   4.791611951    -2.145051073   -3.168355489   -0.5375233372  0.1375592027   0.7682010124   -5.012012299   3.984881473    4.223643745    4188.140807    	-1.33636e+08	-1.33636e+08	-1.33636e+08
684      NO_ID      3.493275129    2.128502454    -5.096433929   -0.8488436061  0.8843699128   1.803185176    -2.374546691   4.782104997    -0.7027761955  -4.580314611   -215728.9785   	-1.33636e+08	-1.33636e+08	-1.33636e+08
