Run 1	   Run 2	   Run 3	   Run 4	   Run 5	   Run 6	   Run 7	   Run 8	   Run 9	  Run 10	Best Average Running Min	NumFeasible
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.04e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.04e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.04e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.04e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.04e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.04e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  2.03e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  2.03e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  2.03e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  2.03e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  2.03e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  2.03e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
1.57e+02	  1.77e+02	  2.28e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.16e+02	  1.16e+02	  1.84e+02	  1.93e+02	0
