FE	Run 1	Run 2	Run 3	Run 4	Run 5	Run 6	Run 7	Run 8	Run 9	Run 10	Average
69	-683559.0	-683559.0	-1768180.0	-1768180.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4517864.0
70	-683559.0	-683559.0	-1768180.0	-1768180.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4517864.0
71	-683559.0	-683559.0	-1768180.0	-1768180.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4517864.0
72	-683559.0	-683559.0	-1768180.0	-1768180.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4517864.0
73	-683559.0	-683559.0	-1768180.0	-1768180.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4517864.0
74	-683559.0	-683559.0	-2139220.0	-2139220.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4554968.0
75	-683559.0	-683559.0	-2139220.0	-2139220.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4554968.0
76	-683559.0	-683559.0	-2139220.0	-2139220.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4554968.0
77	-683559.0	-683559.0	-2139220.0	-2139220.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4554968.0
78	-683559.0	-683559.0	-2139220.0	-2139220.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4554968.0
